,SerialNumber,DocType,DBYear,PaperSecUID,PaperTitle,ArticleNumber,countryNumber,AuthorNumber,AffiliationNumber,Country,FullOrgName,OrgFirstClassName,Fullname,journaltitle
128,40492013,Article,2015,366637800010,Business Cycle Dynamics under Rational Inattention,10.1093/restud/rdv027,2,2,2,England,CEPR,,"Mackowiak, Bartosz",REVIEW OF ECONOMIC STUDIES
129,40492013,Article,2015,366637800010,Business Cycle Dynamics under Rational Inattention,10.1093/restud/rdv027,2,2,2,Germany,European Cent Bank,,"Mackowiak, Bartosz",REVIEW OF ECONOMIC STUDIES
130,40492014,Article,2015,366637800011,"Uncertainty, Information Acquisition, and Price Swings in Asset Markets",10.1093/restud/rdv017,3,2,3,Switzerland,USI Lugano,Swiss Finance Inst,"Mele, Antonio",REVIEW OF ECONOMIC STUDIES
131,40492014,Article,2015,366637800011,"Uncertainty, Information Acquisition, and Price Swings in Asset Markets",10.1093/restud/rdv017,3,2,3,England,CEPR,,"Mele, Antonio",REVIEW OF ECONOMIC STUDIES
132,40492014,Article,2015,366637800011,"Uncertainty, Information Acquisition, and Price Swings in Asset Markets",10.1093/restud/rdv017,3,2,3,Sweden,Stockholm Sch Econ,,"Sangiorgi, Francesco",REVIEW OF ECONOMIC STUDIES
133,40492015,Article,2015,366637800012,"The Institutional Causes of China's Great Famine, 1959-1961",10.1093/restud/rdv016,1,3,1,USA,Yale Univ,Dept Econ,"Meng, Xin",REVIEW OF ECONOMIC STUDIES
134,40492015,Article,2015,366637800012,"The Institutional Causes of China's Great Famine, 1959-1961",10.1093/restud/rdv016,1,3,1,USA,Yale Univ,Dept Econ,"Qian, Nancy",REVIEW OF ECONOMIC STUDIES
135,40492015,Article,2015,366637800012,"The Institutional Causes of China's Great Famine, 1959-1961",10.1093/restud/rdv016,1,3,1,USA,Yale Univ,Dept Econ,"Yared, Pierre",REVIEW OF ECONOMIC STUDIES
136,40492016,Article,2015,366637800013,Income Differences and Prices of Tradables: Insights from an Online Retailer,10.1093/restud/rdv015,1,1,2,USA,Univ Calif Davis,,"Simonovska, Ina",REVIEW OF ECONOMIC STUDIES
137,40492016,Article,2015,366637800013,Income Differences and Prices of Tradables: Insights from an Online Retailer,10.1093/restud/rdv015,1,1,2,USA,NBER,,"Simonovska, Ina",REVIEW OF ECONOMIC STUDIES
138,41232454,Article,2016,374224500001,Monetary Shocks in Models with Inattentive Producers,10.1093/restud/rdv050,3,3,5,England,CEPR,,"Lippi, Francesco",REVIEW OF ECONOMIC STUDIES
139,41232454,Article,2016,374224500001,Monetary Shocks in Models with Inattentive Producers,10.1093/restud/rdv050,3,3,5,Italy,Univ Sassari,Einaudi Inst Econ & Finance,"Lippi, Francesco",REVIEW OF ECONOMIC STUDIES
140,41232454,Article,2016,374224500001,Monetary Shocks in Models with Inattentive Producers,10.1093/restud/rdv050,3,3,5,England,CEPR,,"Paciello, Luigi",REVIEW OF ECONOMIC STUDIES
141,41232454,Article,2016,374224500001,Monetary Shocks in Models with Inattentive Producers,10.1093/restud/rdv050,3,3,5,England,Einaudi Inst Econ & Finance,,"Paciello, Luigi",REVIEW OF ECONOMIC STUDIES
142,41232454,Article,2016,374224500001,Monetary Shocks in Models with Inattentive Producers,10.1093/restud/rdv050,3,3,5,USA,NBER,,"Alvarez, Fernando E.",REVIEW OF ECONOMIC STUDIES
143,41232454,Article,2016,374224500001,Monetary Shocks in Models with Inattentive Producers,10.1093/restud/rdv050,3,3,5,USA,Univ Chicago,,"Alvarez, Fernando E.",REVIEW OF ECONOMIC STUDIES
144,41232455,Article,2016,374224500002,"Ballot Position, Choice Fatigue, and Voter Behaviour",10.1093/restud/rdv047,1,2,2,USA,Univ Calif Berkeley,Haas Sch Business,"Augenblick, Ned",REVIEW OF ECONOMIC STUDIES
145,41232455,Article,2016,374224500002,"Ballot Position, Choice Fatigue, and Voter Behaviour",10.1093/restud/rdv047,1,2,2,USA,Poynt,,"Nicholson, Scott",REVIEW OF ECONOMIC STUDIES
146,41232456,Article,2016,374224500004,Referral-based Job Search Networks,10.1093/restud/rdv045,3,4,7,England,UCL,Ctr Res & Anal Migrat CREAM,"Schoenberg, Uta",REVIEW OF ECONOMIC STUDIES
147,41232456,Article,2016,374224500004,Referral-based Job Search Networks,10.1093/restud/rdv045,3,4,7,Spain,Inst Employment Res IAB,,"Schoenberg, Uta",REVIEW OF ECONOMIC STUDIES
148,41232456,Article,2016,374224500004,Referral-based Job Search Networks,10.1093/restud/rdv045,3,4,7,Spain,Univ Pompeu Fabra,,"Glitz, Albrecht",REVIEW OF ECONOMIC STUDIES
149,41232456,Article,2016,374224500004,Referral-based Job Search Networks,10.1093/restud/rdv045,3,4,7,Spain,Barcelona GSE,,"Glitz, Albrecht",REVIEW OF ECONOMIC STUDIES
150,41232456,Article,2016,374224500004,Referral-based Job Search Networks,10.1093/restud/rdv045,3,4,7,Spain,Inst Employment Res IAB,,"Bruecker, Herbert",REVIEW OF ECONOMIC STUDIES
151,41232456,Article,2016,374224500004,Referral-based Job Search Networks,10.1093/restud/rdv045,3,4,7,Germany,Univ Bamberg,,"Bruecker, Herbert",REVIEW OF ECONOMIC STUDIES
152,41232456,Article,2016,374224500004,Referral-based Job Search Networks,10.1093/restud/rdv045,3,4,7,England,UCL,,"Dustmann, Christian",REVIEW OF ECONOMIC STUDIES
153,41232456,Article,2016,374224500004,Referral-based Job Search Networks,10.1093/restud/rdv045,3,4,7,England,Ctr Res & Anal Migrat CREAM,,"Dustmann, Christian",REVIEW OF ECONOMIC STUDIES
154,41232457,Article,2016,374224500005,"Confining the Coase Theorem: Contracting, Ownership, and Free-Riding",10.1093/restud/rdw001,3,2,3,Sweden,Stockholm Sch Econ,,"Paltseva, Elena",REVIEW OF ECONOMIC STUDIES
155,41232457,Article,2016,374224500005,"Confining the Coase Theorem: Contracting, Ownership, and Free-Riding",10.1093/restud/rdw001,3,2,3,Russia,New Econ Sch,,"Paltseva, Elena",REVIEW OF ECONOMIC STUDIES
156,41232457,Article,2016,374224500005,"Confining the Coase Theorem: Contracting, Ownership, and Free-Riding",10.1093/restud/rdw001,3,2,3,Norway,Norwegian Sch Econ,,"Ellingsen, Tore",REVIEW OF ECONOMIC STUDIES
157,41232457,Article,2016,374224500005,"Confining the Coase Theorem: Contracting, Ownership, and Free-Riding",10.1093/restud/rdw001,3,2,3,Sweden,Stockholm Sch Econ,,"Ellingsen, Tore",REVIEW OF ECONOMIC STUDIES
158,41232459,Article,2016,374224500006,Excusing Selfishness in Charitable Giving: The Role of Risk,10.1093/restud/rdv051,1,1,1,USA,Harvard Univ,Sch Business,"Exley, Christine L.",REVIEW OF ECONOMIC STUDIES
159,41232460,Article,2016,374224500007,Relationships and Growth: On the Dynamic Interplay between Relational Contracts and Competitive Markets in Economic Development,10.1093/restud/rdv041,1,1,1,Japan,Osaka Univ,Grad Sch Econ,"Ishiguro, Shingo",REVIEW OF ECONOMIC STUDIES
160,41232461,Article,2016,374224500008,Recursive Lexicographical Search: Finding All Markov Perfect Equilibria of Finite State Directional Dynamic Games,10.1093/restud/rdv046,3,3,3,Denmark,Univ Copenhagen,,"Schjerning, Bertel",REVIEW OF ECONOMIC STUDIES
161,41232461,Article,2016,374224500008,Recursive Lexicographical Search: Finding All Markov Perfect Equilibria of Finite State Directional Dynamic Games,10.1093/restud/rdv046,3,3,3,Australia,Univ New S Wales,CEPAR,"Iskhakov, Fedor",REVIEW OF ECONOMIC STUDIES
162,41232461,Article,2016,374224500008,Recursive Lexicographical Search: Finding All Markov Perfect Equilibria of Finite State Directional Dynamic Games,10.1093/restud/rdv046,3,3,3,USA,Georgetown Univ,,"Rust, John",REVIEW OF ECONOMIC STUDIES
163,41232462,Article,2016,374224500009,Bailouts and Financial Fragility,10.1093/restud/rdv044,1,1,1,USA,Rutgers State Univ,Dept Econ,"Keister, Todd",REVIEW OF ECONOMIC STUDIES
164,41232463,Article,2016,374224500010,Efficient Coordination in Weakest-Link Games,10.1093/restud/rdv040,1,3,1,Netherlands,Maastricht Univ,,"Riedl, Arno",REVIEW OF ECONOMIC STUDIES
165,41232463,Article,2016,374224500010,Efficient Coordination in Weakest-Link Games,10.1093/restud/rdv040,1,3,1,Netherlands,Maastricht Univ,,"Strobel, Martin",REVIEW OF ECONOMIC STUDIES
166,41232463,Article,2016,374224500010,Efficient Coordination in Weakest-Link Games,10.1093/restud/rdv040,1,3,1,Netherlands,Maastricht Univ,,"Rohde, Ingrid M. T.",REVIEW OF ECONOMIC STUDIES
167,41232464,Article,2016,374224500011,"Airports, Air Pollution, and Contemporaneous Health",10.1093/restud/rdv043,1,2,3,USA,Univ Calif Berkeley,,"Walker, W. Reed",REVIEW OF ECONOMIC STUDIES
168,41232464,Article,2016,374224500011,"Airports, Air Pollution, and Contemporaneous Health",10.1093/restud/rdv043,1,2,3,USA,NBER,,"Walker, W. Reed",REVIEW OF ECONOMIC STUDIES
169,41232464,Article,2016,374224500011,"Airports, Air Pollution, and Contemporaneous Health",10.1093/restud/rdv043,1,2,3,USA,NBER,,"Schlenker, Wolfram",REVIEW OF ECONOMIC STUDIES
170,41232464,Article,2016,374224500011,"Airports, Air Pollution, and Contemporaneous Health",10.1093/restud/rdv043,1,2,3,USA,Columbia Univ,,"Schlenker, Wolfram",REVIEW OF ECONOMIC STUDIES
171,41232465,Article,2016,374224500012,Landing the First Job: The Value of Intermediaries in Online Hiring,10.1093/restud/rdv042,1,2,3,USA,Ctr Econ Performance,London Sch Econ,"Thomas, Catherine",REVIEW OF ECONOMIC STUDIES
172,41232465,Article,2016,374224500012,Landing the First Job: The Value of Intermediaries in Online Hiring,10.1093/restud/rdv042,1,2,3,USA,CEPR,,"Thomas, Catherine",REVIEW OF ECONOMIC STUDIES
173,41232465,Article,2016,374224500012,Landing the First Job: The Value of Intermediaries in Online Hiring,10.1093/restud/rdv042,1,2,3,USA,CEPR,,"Stanton, Christopher T.",REVIEW OF ECONOMIC STUDIES
174,41232465,Article,2016,374224500012,Landing the First Job: The Value of Intermediaries in Online Hiring,10.1093/restud/rdv042,1,2,3,USA,NBER,London Sch Econ,"Stanton, Christopher T.",REVIEW OF ECONOMIC STUDIES
175,41232483,Article,2016,374224500003,Competition for Attention,10.1093/restud/rdv048,3,3,4,Italy,Univ Bocconi,,"Gennaioli, Nicola",REVIEW OF ECONOMIC STUDIES
176,41232483,Article,2016,374224500003,Competition for Attention,10.1093/restud/rdv048,3,3,4,Italy,IGIER,,"Gennaioli, Nicola",REVIEW OF ECONOMIC STUDIES
177,41232483,Article,2016,374224500003,Competition for Attention,10.1093/restud/rdv048,3,3,4,England,Univ London Royal Holloway & Bedford New Coll,Egham TW20 0EX,"Bordalo, Pedro",REVIEW OF ECONOMIC STUDIES
178,41232483,Article,2016,374224500003,Competition for Attention,10.1093/restud/rdv048,3,3,4,USA,Harvard Univ,,"Shleifer, Andrei",REVIEW OF ECONOMIC STUDIES
179,41232667,Article,2016,374224300001,Vertical Integration as a Source of Hold-up,10.1093/restud/rdv035,2,3,5,India,CREST,Pune,"Allain, Marie-Laure",REVIEW OF ECONOMIC STUDIES
180,41232667,Article,2016,374224300001,Vertical Integration as a Source of Hold-up,10.1093/restud/rdv035,2,3,5,France,Ecole Polytech,,"Allain, Marie-Laure",REVIEW OF ECONOMIC STUDIES
181,41232667,Article,2016,374224300001,Vertical Integration as a Source of Hold-up,10.1093/restud/rdv035,2,3,5,France,Gremaq,Toulouse Sch Econ,"Rey, Patrick",REVIEW OF ECONOMIC STUDIES
182,41232667,Article,2016,374224300001,Vertical Integration as a Source of Hold-up,10.1093/restud/rdv035,2,3,5,France,IDEI,,"Rey, Patrick",REVIEW OF ECONOMIC STUDIES
183,41232667,Article,2016,374224300001,Vertical Integration as a Source of Hold-up,10.1093/restud/rdv035,2,3,5,France,INRA UR1303 ALISS,,"Chambolle, Claire",REVIEW OF ECONOMIC STUDIES
184,41232668,Article,2016,374224300002,Search Deterrence,10.1093/restud/rdv036,2,2,2,USA,Yale Univ,Sch Management,"Zhou, Jidong",REVIEW OF ECONOMIC STUDIES
185,41232668,Article,2016,374224300002,Search Deterrence,10.1093/restud/rdv036,2,2,2,England,Univ Oxford,Dept Econ,"Armstrong, Mark",REVIEW OF ECONOMIC STUDIES
186,41232669,Article,2016,374224300003,The Sunk-Cost Fallacy in Penny Auctions,10.1093/restud/rdv037,1,1,1,USA,Univ Calif Berkeley,Haas Sch Business,"Augenblick, Ned",REVIEW OF ECONOMIC STUDIES
187,41232670,Article,2016,374224300004,"Trade Induced Technical Change? The Impact of Chinese Imports on Innovation, IT and Productivity",10.1093/restud/rdv039,2,3,4,England,Univ Warwick,Coventry CV4 7AL,"Draca, Mirko",REVIEW OF ECONOMIC STUDIES
188,41232670,Article,2016,374224300004,"Trade Induced Technical Change? The Impact of Chinese Imports on Innovation, IT and Productivity",10.1093/restud/rdv039,2,3,4,USA,Stanford Univ,,"Bloom, Nicholas",REVIEW OF ECONOMIC STUDIES
189,41232670,Article,2016,374224300004,"Trade Induced Technical Change? The Impact of Chinese Imports on Innovation, IT and Productivity",10.1093/restud/rdv039,2,3,4,England,London Sch Econ,,"Van Reenen, John",REVIEW OF ECONOMIC STUDIES
190,41232670,Article,2016,374224300004,"Trade Induced Technical Change? The Impact of Chinese Imports on Innovation, IT and Productivity",10.1093/restud/rdv039,2,3,4,England,Ctr Econ Performance,,"Van Reenen, John",REVIEW OF ECONOMIC STUDIES
191,41232671,Article,2016,374224300005,HIV/AIDS-related Expectations and Risky Sexual Behaviour in Malawi,10.1093/restud/rdv028,3,2,3,USA,Univ Penn,,"Kohler, Hans-Peter",REVIEW OF ECONOMIC STUDIES
192,41232671,Article,2016,374224300005,HIV/AIDS-related Expectations and Risky Sexual Behaviour in Malawi,10.1093/restud/rdv028,3,2,3,Portugal,Nova Sch Business & Econ,,"Delavande, Adeline",REVIEW OF ECONOMIC STUDIES
193,41232671,Article,2016,374224300005,HIV/AIDS-related Expectations and Risky Sexual Behaviour in Malawi,10.1093/restud/rdv028,3,2,3,England,Univ Essex,Colchester CO4 3SQ,"Delavande, Adeline",REVIEW OF ECONOMIC STUDIES
194,41232672,Article,2016,374224300007,Patent Rights and Innovation Disclosure,10.1093/restud/rdv030,2,2,2,England,Univ Warwick,Coventry CV4 7AL,"Squintani, Francesco",REVIEW OF ECONOMIC STUDIES
195,41232672,Article,2016,374224300007,Patent Rights and Innovation Disclosure,10.1093/restud/rdv030,2,2,2,USA,Univ Calif Los Angeles,,"Hopenhayn, Hugo A.",REVIEW OF ECONOMIC STUDIES
196,41232674,Article,2016,374224300008,Does Africa Need a Rotten Kin Theorem? Experimental Evidence from Village Economies,10.1093/restud/rdv033,1,2,2,USA,Univ Maryland,,"Jakiela, Pamela",REVIEW OF ECONOMIC STUDIES
197,41232674,Article,2016,374224300008,Does Africa Need a Rotten Kin Theorem? Experimental Evidence from Village Economies,10.1093/restud/rdv033,1,2,2,USA,World Bank,Dev Res Grp,"Ozier, Owen",REVIEW OF ECONOMIC STUDIES
198,41232675,Article,2016,374224300009,Policy Influence and Private Returns from Lobbying in the Energy Sector,10.1093/restud/rdv029,1,1,1,USA,Carnegie Mellon Univ,,"Kang, Karam",REVIEW OF ECONOMIC STUDIES
199,41232676,Article,2016,374224300011,Order-Driven Markets are Almost Competitive,10.1093/restud/rdv031,1,1,2,Austria,Inst Adv Studies,,"Ritzberger, Klaus",REVIEW OF ECONOMIC STUDIES
200,41232676,Article,2016,374224300011,Order-Driven Markets are Almost Competitive,10.1093/restud/rdv031,1,1,2,Austria,Vienna Grad Sch Finance,,"Ritzberger, Klaus",REVIEW OF ECONOMIC STUDIES
201,41232678,Article,2016,374224300013,A Tractable Monetary Model under General Preferences,10.1093/restud/rdv034,1,1,1,Canada,Bank Canada,Ottawa,"Wong, Tsz-Nga",REVIEW OF ECONOMIC STUDIES
202,41232683,Article,2016,374224300006,Pricing Network Effects,10.1093/restud/rdv032,2,2,3,USA,Johns Hopkins Univ,Carey Business Sch,"Fainmesser, Itay P.",REVIEW OF ECONOMIC STUDIES
203,41232683,Article,2016,374224300006,Pricing Network Effects,10.1093/restud/rdv032,2,2,3,USA,Johns Hopkins Univ,Dept Econ,"Fainmesser, Itay P.",REVIEW OF ECONOMIC STUDIES
204,41232683,Article,2016,374224300006,Pricing Network Effects,10.1093/restud/rdv032,2,2,3,England,Univ Essex,Dept Econ,"Galeotti, Andrea",REVIEW OF ECONOMIC STUDIES
205,41232687,Article,2016,374224300010,Inference for Games with Many Players,10.1093/restud/rdv038,1,1,1,USA,NYU,Dept Econ,"Menzel, Konrad",REVIEW OF ECONOMIC STUDIES
206,41836991,Article,2016,374224300012,"Differential Fertility, Human Capital, and Development",10.1093/restud/rdv026,1,1,2,USA,BREAD,,"Vogl, Tom S.",REVIEW OF ECONOMIC STUDIES
207,41836991,Article,2016,374224300012,"Differential Fertility, Human Capital, and Development",10.1093/restud/rdv026,1,1,2,USA,Princeton Univ,NBER,"Vogl, Tom S.",REVIEW OF ECONOMIC STUDIES
208,41891533,Article,2016,381273900001,Do Prices Determine Vertical Integration?,10.1093/restud/rdv059,3,4,6,Germany,Univ Mannheim,,"Fadinger, Harald",REVIEW OF ECONOMIC STUDIES
209,41891533,Article,2016,381273900001,Do Prices Determine Vertical Integration?,10.1093/restud/rdv059,3,4,6,USA,Harvard Sch Business,,"Alfaro, Laura",REVIEW OF ECONOMIC STUDIES
210,41891533,Article,2016,381273900001,Do Prices Determine Vertical Integration?,10.1093/restud/rdv059,3,4,6,USA,NBER,,"Alfaro, Laura",REVIEW OF ECONOMIC STUDIES
211,41891533,Article,2016,381273900001,Do Prices Determine Vertical Integration?,10.1093/restud/rdv059,3,4,6,USA,Boston Univ,,"Newman, Andrew F.",REVIEW OF ECONOMIC STUDIES
212,41891533,Article,2016,381273900001,Do Prices Determine Vertical Integration?,10.1093/restud/rdv059,3,4,6,USA,CEPR,,"Newman, Andrew F.",REVIEW OF ECONOMIC STUDIES
213,41891533,Article,2016,381273900001,Do Prices Determine Vertical Integration?,10.1093/restud/rdv059,3,4,6,Belgium,Univ Libre Bruxelles,ECARES,"Conconi, Paola",REVIEW OF ECONOMIC STUDIES
214,41891533,Article,2016,381273900001,Do Prices Determine Vertical Integration?,10.1093/restud/rdv059,3,4,6,USA,CEPR,,"Conconi, Paola",REVIEW OF ECONOMIC STUDIES
215,41891534,Article,2016,381273900002,Estimation of Dynamic Discrete Choice Models in Continuous Time with an Application to Retail Competition,10.1093/restud/rdw012,1,4,4,USA,NBER,,"Arcidiacono, Peter",REVIEW OF ECONOMIC STUDIES
216,41891534,Article,2016,381273900002,Estimation of Dynamic Discrete Choice Models in Continuous Time with an Application to Retail Competition,10.1093/restud/rdw012,1,4,4,USA,Duke Univ,,"Arcidiacono, Peter",REVIEW OF ECONOMIC STUDIES
217,41891534,Article,2016,381273900002,Estimation of Dynamic Discrete Choice Models in Continuous Time with an Application to Retail Competition,10.1093/restud/rdw012,1,4,4,USA,Ohio State Univ,,"Blevins, Jason R.",REVIEW OF ECONOMIC STUDIES
218,41891534,Article,2016,381273900002,Estimation of Dynamic Discrete Choice Models in Continuous Time with an Application to Retail Competition,10.1093/restud/rdw012,1,4,4,USA,Univ Rochester,Simon Grad Sch Business,"Ellickson, Paul B.",REVIEW OF ECONOMIC STUDIES
219,41891534,Article,2016,381273900002,Estimation of Dynamic Discrete Choice Models in Continuous Time with an Application to Retail Competition,10.1093/restud/rdw012,1,4,4,USA,NBER,,"Bayer, Patrick",REVIEW OF ECONOMIC STUDIES
220,41891534,Article,2016,381273900002,Estimation of Dynamic Discrete Choice Models in Continuous Time with an Application to Retail Competition,10.1093/restud/rdw012,1,4,4,USA,Duke Univ,,"Bayer, Patrick",REVIEW OF ECONOMIC STUDIES
221,41891535,Article,2016,381273900003,Electoral Rules and Political Selection: Theory and Evidence from a Field Experiment in Afghanistan,10.1093/restud/rdw018,3,4,6,USA,MIT,Dept Polit Sci,"Christia, Fotini",REVIEW OF ECONOMIC STUDIES
222,41891535,Article,2016,381273900003,Electoral Rules and Political Selection: Theory and Evidence from a Field Experiment in Afghanistan,10.1093/restud/rdw018,3,4,6,Russia,New Econ Sch,,"Enikolopov, Ruben",REVIEW OF ECONOMIC STUDIES
223,41891535,Article,2016,381273900003,Electoral Rules and Political Selection: Theory and Evidence from a Field Experiment in Afghanistan,10.1093/restud/rdw018,3,4,6,Spain,UPF,Barcelona GSE,"Enikolopov, Ruben",REVIEW OF ECONOMIC STUDIES
224,41891535,Article,2016,381273900003,Electoral Rules and Political Selection: Theory and Evidence from a Field Experiment in Afghanistan,10.1093/restud/rdw018,3,4,6,USA,World Bank,1818 H St NW,"Beath, Andrew",REVIEW OF ECONOMIC STUDIES
225,41891535,Article,2016,381273900003,Electoral Rules and Political Selection: Theory and Evidence from a Field Experiment in Afghanistan,10.1093/restud/rdw018,3,4,6,USA,Northwestern Univ,Kellogg Sch Management,"Egorov, Georgy",REVIEW OF ECONOMIC STUDIES
