,SerialNumber,DocType,DBYear,PaperSecUID,PaperTitle,ArticleNumber,countryNumber,AuthorNumber,AffiliationNumber,Country,FullOrgName,OrgFirstClassName,Fullname,journaltitle
124,39107195,Article,2015,351872000004,Adverse Selection and an Individual Mandate: When Theory Meets Practice,10.1257/aer.20130758,1,3,3,USA,Univ Penn,Wharton Sch,"Kolstad, Jonathan T.",AMERICAN ECONOMIC REVIEW
125,39107195,Article,2015,351872000004,Adverse Selection and an Individual Mandate: When Theory Meets Practice,10.1257/aer.20130758,1,3,3,USA,Penn State Univ,Dept Econ,"Hackmann, Martin B.",AMERICAN ECONOMIC REVIEW
126,39107196,Article,2015,351872000005,The War on Poverty's Experiment in Public Medicine: Community Health Centers and the Mortality of Older Americans,10.1257/aer.20120070,1,2,1,USA,Univ Michigan,Dept Econ,"Goodman-Bacon, Andrew",AMERICAN ECONOMIC REVIEW
127,39107196,Article,2015,351872000005,The War on Poverty's Experiment in Public Medicine: Community Health Centers and the Mortality of Older Americans,10.1257/aer.20120070,1,2,1,USA,Univ Michigan,Dept Econ,"Bailey, Martha J.",AMERICAN ECONOMIC REVIEW
128,39107197,Article,2015,351872000006,"New Trade Models, New Welfare Implications",10.1257/aer.20130351,1,2,2,USA,Harvard Univ,Littauer Ctr 215,"Melitz, Marc J.",AMERICAN ECONOMIC REVIEW
129,39107197,Article,2015,351872000006,"New Trade Models, New Welfare Implications",10.1257/aer.20130351,1,2,2,USA,Princeton Univ,,"Redding, Stephen J.",AMERICAN ECONOMIC REVIEW
130,39107198,Article,2015,351872000007,The Virtues of Hesitation: Optimal Timing in a Non-Stationary World,10.1257/aer.20121282,1,2,2,USA,Univ Calif Riverside,Dept Econ,"Khan, Urmee",AMERICAN ECONOMIC REVIEW
131,39107198,Article,2015,351872000007,The Virtues of Hesitation: Optimal Timing in a Non-Stationary World,10.1257/aer.20121282,1,2,2,USA,Univ Texas Austin,Dept Econ,"Stinchcombe, Maxwell B.",AMERICAN ECONOMIC REVIEW
132,39107199,Article,2015,351872000008,Measuring Uncertainty,10.1257/aer.20131193,1,3,3,USA,NYU,Dept Econ,"Ludvigson, Sydney C.",AMERICAN ECONOMIC REVIEW
133,39107199,Article,2015,351872000008,Measuring Uncertainty,10.1257/aer.20131193,1,3,3,USA,NBER,,"Ludvigson, Sydney C.",AMERICAN ECONOMIC REVIEW
134,39107199,Article,2015,351872000008,Measuring Uncertainty,10.1257/aer.20131193,1,3,3,USA,Columbia Univ,Dept Econ,"Jurado, Kyle",AMERICAN ECONOMIC REVIEW
135,39107199,Article,2015,351872000008,Measuring Uncertainty,10.1257/aer.20131193,1,3,3,USA,Columbia Univ,Dept Econ,"Ng, Serena",AMERICAN ECONOMIC REVIEW
136,39107200,Article,2015,351872000009,"Inequality, Leverage, and Crises",10.1257/aer.20110683,3,3,3,France,Paris Sch Econ,,"Winant, Pablo",AMERICAN ECONOMIC REVIEW
137,39107200,Article,2015,351872000009,"Inequality, Leverage, and Crises",10.1257/aer.20110683,3,3,3,England,Bank England,Res Hub,"Kumhof, Michael",AMERICAN ECONOMIC REVIEW
138,39107200,Article,2015,351872000009,"Inequality, Leverage, and Crises",10.1257/aer.20110683,3,3,3,France,Paris Sch Econ,,"Ranciere, Romain",AMERICAN ECONOMIC REVIEW
139,39107200,Article,2015,351872000009,"Inequality, Leverage, and Crises",10.1257/aer.20110683,3,3,3,USA,Int Monetary Fund,Res Dept,"Ranciere, Romain",AMERICAN ECONOMIC REVIEW
140,39107201,Article,2015,351872000010,Preferences for Flexibility and Randomization under Uncertainty,10.1257/aer.20131030,1,1,1,USA,CALTECH,Div Humanities & Social Sci,"Saito, Kota",AMERICAN ECONOMIC REVIEW
141,39107202,Article,2015,351872000011,Debt Relief and Debtor Outcomes: Measuring the Effects of Consumer Bankruptcy Protection,10.1257/aer.20130612,1,2,2,USA,Princeton Univ,Ind Relat Sect,"Dobbie, Will",AMERICAN ECONOMIC REVIEW
142,39107202,Article,2015,351872000011,Debt Relief and Debtor Outcomes: Measuring the Effects of Consumer Bankruptcy Protection,10.1257/aer.20130612,1,2,2,USA,Social Secur Adm,,"Song, Jae",AMERICAN ECONOMIC REVIEW
143,39107203,Article,2015,351872000012,Vehicle Scrappage and Gasoline Policy,10.1257/aer.20130935,1,2,3,USA,Univ Calif San Diego,,"Jacobsen, Mark R.",AMERICAN ECONOMIC REVIEW
144,39107203,Article,2015,351872000012,Vehicle Scrappage and Gasoline Policy,10.1257/aer.20130935,1,2,3,USA,NBER,,"Jacobsen, Mark R.",AMERICAN ECONOMIC REVIEW
145,39107203,Article,2015,351872000012,Vehicle Scrappage and Gasoline Policy,10.1257/aer.20130935,1,2,3,USA,Univ Penn,Wharton Sch,"van Benthem, Arthur A.",AMERICAN ECONOMIC REVIEW
146,39107203,Article,2015,351872000012,Vehicle Scrappage and Gasoline Policy,10.1257/aer.20130935,1,2,3,USA,NBER,,"van Benthem, Arthur A.",AMERICAN ECONOMIC REVIEW
147,39673264,Editorial Material,2015,357929400003,Behavioral Economics and Public Policy: A Pragmatic Perspective,10.1257/aer.p20151108,1,1,2,USA,NBER,,"Chetty, Raj",AMERICAN ECONOMIC REVIEW
148,39673264,Editorial Material,2015,357929400003,Behavioral Economics and Public Policy: A Pragmatic Perspective,10.1257/aer.p20151108,1,1,2,USA,Harvard Univ,,"Chetty, Raj",AMERICAN ECONOMIC REVIEW
149,39673265,Editorial Material,2015,357929400001,Foreword,10.1257/aer.15000002,1,1,1,USA,Univ Chicago,,"Thaler, Richard",AMERICAN ECONOMIC REVIEW
150,39673266,Editorial Material,2015,357929400002,Untitled,10.1257/aer.15000003,1,2,1,USA,Univ Virginia,,"Johnson, William R.",AMERICAN ECONOMIC REVIEW
151,39673267,Editorial Material,2015,357929400004,Capital and Wealth in the Twenty-First Century,10.1257/aer.p20151057,1,1,1,USA,Brown Univ,,"Weil, David N.",AMERICAN ECONOMIC REVIEW
152,39673268,Editorial Material,2015,357929400005,Capital Taxation in the Twenty-First Century,10.1257/aer.p20151058,1,2,2,USA,Univ Calif Berkeley,Dept Econ,"Auerbach, Alan J.",AMERICAN ECONOMIC REVIEW
153,39673268,Editorial Material,2015,357929400005,Capital Taxation in the Twenty-First Century,10.1257/aer.p20151058,1,2,2,USA,Amer Enterprise Inst Publ Policy Res,,"Hassett, Kevin",AMERICAN ECONOMIC REVIEW
154,39673269,Editorial Material,2015,357929400006,"Yes, r > g. So What?",10.1257/aer.p20151059,1,1,1,USA,Harvard Univ,Dept Econ,"Mankiw, N. Gregory",AMERICAN ECONOMIC REVIEW
155,39673270,Editorial Material,2015,357929400007,About Capital in the Twenty-First Century,10.1257/aer.p20151060,1,1,1,France,Paris Sch Econ,,"Piketty, Thomas",AMERICAN ECONOMIC REVIEW
156,39673271,Editorial Material,2015,357929400008,Secular Stagnation: A Supply-Side View,10.1257/aer.p20151102,1,1,1,USA,Northwestern Univ,Dept Econ,"Gordon, Robert J.",AMERICAN ECONOMIC REVIEW
157,39673272,Editorial Material,2015,357929400009,Demand Side Secular Stagnation,10.1257/aer.p20151103,1,1,1,USA,Harvard Univ,John F Kennedy Sch Govt,"Summers, Lawrence H.",AMERICAN ECONOMIC REVIEW
158,39673273,Editorial Material,2015,357929400010,Secular Stagnation: The Long View,10.1257/aer.p20151104,1,1,1,USA,Univ Calif Berkeley,Dept Econ,"Eichengreen, Barry",AMERICAN ECONOMIC REVIEW
159,39673274,Biographical-Item,2015,357929400011,IN HONOR OF GARY S. BECKER-MODEL ECONOMIST,10.1257/aer.p20151105,1,1,2,USA,Univ Chicago,Chicago Booth Sch Business,"Murphy, Kevin M.",AMERICAN ECONOMIC REVIEW
160,39673274,Biographical-Item,2015,357929400011,IN HONOR OF GARY S. BECKER-MODEL ECONOMIST,10.1257/aer.p20151105,1,1,2,USA,Univ Chicago,Dept Econ,"Murphy, Kevin M.",AMERICAN ECONOMIC REVIEW
161,39673275,Biographical-Item,2015,357929400012,Gary Becker: Model Economic Scientist,10.1257/aer.p20151106,1,1,2,USA,Amer Bar Fdn,,"Heckman, James J.",AMERICAN ECONOMIC REVIEW
162,39673275,Biographical-Item,2015,357929400012,Gary Becker: Model Economic Scientist,10.1257/aer.p20151106,1,1,2,USA,Univ Chicago,Dept Econ,"Heckman, James J.",AMERICAN ECONOMIC REVIEW
163,39673276,Biographical-Item,2015,357929400013,Gary Becker's Impact on Economics and Policy,10.1257/aer.p20151107,1,1,2,USA,Stanford Univ,Hoover Inst,"Lazear, Edward P.",AMERICAN ECONOMIC REVIEW
164,39673276,Biographical-Item,2015,357929400013,Gary Becker's Impact on Economics and Policy,10.1257/aer.p20151107,1,1,2,USA,Stanford Univ,Grad Sch Business,"Lazear, Edward P.",AMERICAN ECONOMIC REVIEW
165,39673277,Article; Proceedings Paper,2015,357929400014,Human Capital and Growth,10.1257/aer.p20151065,1,1,1,USA,Univ Chicago,,"Lucas, Robert E., Jr.",AMERICAN ECONOMIC REVIEW
166,39673278,Article; Proceedings Paper,2015,357929400015,Mathiness in the Theory of Economic Growth,10.1257/aer.p20151066,1,1,1,USA,NYU,Stern Sch Business,"Romer, Paul M.",AMERICAN ECONOMIC REVIEW
167,39673279,Article; Proceedings Paper,2015,357929400016,Lessons from Schumpeterian Growth Theory,10.1257/aer.p20151067,1,3,3,USA,Univ Penn,Dept Econ,"Akcigit, Ufuk",AMERICAN ECONOMIC REVIEW
168,39673279,Article; Proceedings Paper,2015,357929400016,Lessons from Schumpeterian Growth Theory,10.1257/aer.p20151067,1,3,3,USA,Harvard Univ,Dept Econ,"Aghion, Philippe",AMERICAN ECONOMIC REVIEW
169,39673279,Article; Proceedings Paper,2015,357929400016,Lessons from Schumpeterian Growth Theory,10.1257/aer.p20151067,1,3,3,USA,Brown Univ,Dept Econ,"Howitt, Peter",AMERICAN ECONOMIC REVIEW
170,39673280,Article; Proceedings Paper,2015,357929400017,Globalization and Growth,10.1257/aer.p20151068,2,2,3,USA,Harvard Univ,Dept Econ,"Helpman, Elhanan",AMERICAN ECONOMIC REVIEW
171,39673280,Article; Proceedings Paper,2015,357929400017,Globalization and Growth,10.1257/aer.p20151068,2,2,3,Canada,CIFAR,Toronto,"Helpman, Elhanan",AMERICAN ECONOMIC REVIEW
172,39673280,Article; Proceedings Paper,2015,357929400017,Globalization and Growth,10.1257/aer.p20151068,2,2,3,USA,Princeton Univ,Dept Econ,"Grossman, Gene M.",AMERICAN ECONOMIC REVIEW
173,39673281,Article; Proceedings Paper,2015,357929400018,Messaging and the Mandate: The Impact of Consumer Experience on Health Insurance Enrollment Through Exchanges,10.1257/aer.p20151080,1,4,5,USA,NBER,,"Handel, Benjamin",AMERICAN ECONOMIC REVIEW
174,39673281,Article; Proceedings Paper,2015,357929400018,Messaging and the Mandate: The Impact of Consumer Experience on Health Insurance Enrollment Through Exchanges,10.1257/aer.p20151080,1,4,5,USA,Univ Calif Berkeley,Dept Econ,"Handel, Benjamin",AMERICAN ECONOMIC REVIEW
175,39673281,Article; Proceedings Paper,2015,357929400018,Messaging and the Mandate: The Impact of Consumer Experience on Health Insurance Enrollment Through Exchanges,10.1257/aer.p20151080,1,4,5,USA,NBER,,"Mahoney, Neale",AMERICAN ECONOMIC REVIEW
176,39673281,Article; Proceedings Paper,2015,357929400018,Messaging and the Mandate: The Impact of Consumer Experience on Health Insurance Enrollment Through Exchanges,10.1257/aer.p20151080,1,4,5,USA,Univ Chicago,Booth Sch Business,"Mahoney, Neale",AMERICAN ECONOMIC REVIEW
177,39673281,Article; Proceedings Paper,2015,357929400018,Messaging and the Mandate: The Impact of Consumer Experience on Health Insurance Enrollment Through Exchanges,10.1257/aer.p20151080,1,4,5,USA,Univ Calif Berkeley,Dept Econ,"Cox, Natalie",AMERICAN ECONOMIC REVIEW
178,39673281,Article; Proceedings Paper,2015,357929400018,Messaging and the Mandate: The Impact of Consumer Experience on Health Insurance Enrollment Through Exchanges,10.1257/aer.p20151080,1,4,5,USA,Univ Penn,Wharton Sch,"Kolstad, Jonathan",AMERICAN ECONOMIC REVIEW
179,39673281,Article; Proceedings Paper,2015,357929400018,Messaging and the Mandate: The Impact of Consumer Experience on Health Insurance Enrollment Through Exchanges,10.1257/aer.p20151080,1,4,5,USA,NBER,,"Kolstad, Jonathan",AMERICAN ECONOMIC REVIEW
180,39673282,Article; Proceedings Paper,2015,357929400019,Narrow Networks on the Health Insurance Exchanges: What Do They Look Like and How Do They Affect Pricing? A Case Study of Texas,10.1257/aer.p20151081,1,3,3,USA,Fed Trade Commiss,Bur Econ,"Wilson, Nathan",AMERICAN ECONOMIC REVIEW
181,39673282,Article; Proceedings Paper,2015,357929400019,Narrow Networks on the Health Insurance Exchanges: What Do They Look Like and How Do They Affect Pricing? A Case Study of Texas,10.1257/aer.p20151081,1,3,3,USA,Northwestern Univ,Dept Econ,"Hendel, Igal",AMERICAN ECONOMIC REVIEW
182,39673282,Article; Proceedings Paper,2015,357929400019,Narrow Networks on the Health Insurance Exchanges: What Do They Look Like and How Do They Affect Pricing? A Case Study of Texas,10.1257/aer.p20151081,1,3,3,USA,Northwestern Univ,Kellogg Sch Management,"Dafny, Leemore",AMERICAN ECONOMIC REVIEW
183,39673283,Article; Proceedings Paper,2015,357929400020,Measuring Consumer Valuation of Limited Provider Networks,10.1257/aer.p20151082,1,2,3,USA,NBER,,"Starc, Amanda",AMERICAN ECONOMIC REVIEW
184,39673283,Article; Proceedings Paper,2015,357929400020,Measuring Consumer Valuation of Limited Provider Networks,10.1257/aer.p20151082,1,2,3,USA,Univ Penn,Wharton Sch,"Starc, Amanda",AMERICAN ECONOMIC REVIEW
185,39673283,Article; Proceedings Paper,2015,357929400020,Measuring Consumer Valuation of Limited Provider Networks,10.1257/aer.p20151082,1,2,3,USA,Boston Univ,Sch Management,"Ericson, Keith Marzilli",AMERICAN ECONOMIC REVIEW
186,39673283,Article; Proceedings Paper,2015,357929400020,Measuring Consumer Valuation of Limited Provider Networks,10.1257/aer.p20151082,1,2,3,USA,NBER,,"Ericson, Keith Marzilli",AMERICAN ECONOMIC REVIEW
187,39673284,Article; Proceedings Paper,2015,357929400021,The Impact of Market Size and Composition on Health Insurance Premiums: Evidence from the First Year of the Affordable Care Act,10.1257/aer.p20151083,1,4,1,USA,Stanford Univ,Dept Econ,"Tebaldi, Pietro",AMERICAN ECONOMIC REVIEW
188,39673284,Article; Proceedings Paper,2015,357929400021,The Impact of Market Size and Composition on Health Insurance Premiums: Evidence from the First Year of the Affordable Care Act,10.1257/aer.p20151083,1,4,1,USA,Stanford Univ,Dept Econ,"Duggan, Mark",AMERICAN ECONOMIC REVIEW
189,39673284,Article; Proceedings Paper,2015,357929400021,The Impact of Market Size and Composition on Health Insurance Premiums: Evidence from the First Year of the Affordable Care Act,10.1257/aer.p20151083,1,4,1,USA,Stanford Univ,Dept Econ,"Orsini, Joe",AMERICAN ECONOMIC REVIEW
190,39673284,Article; Proceedings Paper,2015,357929400021,The Impact of Market Size and Composition on Health Insurance Premiums: Evidence from the First Year of the Affordable Care Act,10.1257/aer.p20151083,1,4,1,USA,Stanford Univ,Dept Econ,"Dickstein, Michael J.",AMERICAN ECONOMIC REVIEW
191,39673285,Article; Proceedings Paper,2015,357929400022,"The Effect of Unemployment Benefits on the Duration of Unemployment Insurance Receipt: New Evidence from a Regression Kink Design in Missouri, 2003-2013",10.1257/aer.p20151061,2,5,6,USA,Princeton Univ,Firestone Lib,"Leung, Pauline",AMERICAN ECONOMIC REVIEW
192,39673285,Article; Proceedings Paper,2015,357929400022,"The Effect of Unemployment Benefits on the Duration of Unemployment Insurance Receipt: New Evidence from a Regression Kink Design in Missouri, 2003-2013",10.1257/aer.p20151061,2,5,6,USA,Brandeis Univ,Dept Econ,"Pei, Zhuan",AMERICAN ECONOMIC REVIEW
193,39673285,Article; Proceedings Paper,2015,357929400022,"The Effect of Unemployment Benefits on the Duration of Unemployment Insurance Receipt: New Evidence from a Regression Kink Design in Missouri, 2003-2013",10.1257/aer.p20151061,2,5,6,USA,NBER,,"Mas, Alexandre",AMERICAN ECONOMIC REVIEW
194,39673285,Article; Proceedings Paper,2015,357929400022,"The Effect of Unemployment Benefits on the Duration of Unemployment Insurance Receipt: New Evidence from a Regression Kink Design in Missouri, 2003-2013",10.1257/aer.p20151061,2,5,6,Germany,IZA,,"Mas, Alexandre",AMERICAN ECONOMIC REVIEW
195,39673285,Article; Proceedings Paper,2015,357929400022,"The Effect of Unemployment Benefits on the Duration of Unemployment Insurance Receipt: New Evidence from a Regression Kink Design in Missouri, 2003-2013",10.1257/aer.p20151061,2,5,6,USA,Princeton Univ,Firestone Lib,"Mas, Alexandre",AMERICAN ECONOMIC REVIEW
196,39673285,Article; Proceedings Paper,2015,357929400022,"The Effect of Unemployment Benefits on the Duration of Unemployment Insurance Receipt: New Evidence from a Regression Kink Design in Missouri, 2003-2013",10.1257/aer.p20151061,2,5,6,Germany,IZA,,"Card, David",AMERICAN ECONOMIC REVIEW
197,39673285,Article; Proceedings Paper,2015,357929400022,"The Effect of Unemployment Benefits on the Duration of Unemployment Insurance Receipt: New Evidence from a Regression Kink Design in Missouri, 2003-2013",10.1257/aer.p20151061,2,5,6,USA,NBER,,"Card, David",AMERICAN ECONOMIC REVIEW
198,39673285,Article; Proceedings Paper,2015,357929400022,"The Effect of Unemployment Benefits on the Duration of Unemployment Insurance Receipt: New Evidence from a Regression Kink Design in Missouri, 2003-2013",10.1257/aer.p20151061,2,5,6,USA,Univ Calif Berkeley,,"Card, David",AMERICAN ECONOMIC REVIEW
199,39673285,Article; Proceedings Paper,2015,357929400022,"The Effect of Unemployment Benefits on the Duration of Unemployment Insurance Receipt: New Evidence from a Regression Kink Design in Missouri, 2003-2013",10.1257/aer.p20151061,2,5,6,USA,Univ Penn,,"Johnston, Andrew",AMERICAN ECONOMIC REVIEW
200,39673286,Article; Proceedings Paper,2015,357929400023,Veterans' Labor Force Participation: What Role Does the VA's Disability Compensation Program Play?,10.1257/aer.p20151062,1,3,2,USA,Stanford Univ,,"Guo, Audrey",AMERICAN ECONOMIC REVIEW
201,39673286,Article; Proceedings Paper,2015,357929400023,Veterans' Labor Force Participation: What Role Does the VA's Disability Compensation Program Play?,10.1257/aer.p20151062,1,3,2,USA,Wellesley Coll,,"Coile, Courtney",AMERICAN ECONOMIC REVIEW
202,39673286,Article; Proceedings Paper,2015,357929400023,Veterans' Labor Force Participation: What Role Does the VA's Disability Compensation Program Play?,10.1257/aer.p20151062,1,3,2,USA,Stanford Univ,,"Duggan, Mark",AMERICAN ECONOMIC REVIEW
203,39673287,Article; Proceedings Paper,2015,357929400024,"Earnings, Disposable Income, and Consumption of Allowed and Rejected Disability Insurance Applicants",10.1257/aer.p20151063,2,2,2,USA,Univ Chicago,Dept Econ,"Mogstad, Magne",AMERICAN ECONOMIC REVIEW
204,39673287,Article; Proceedings Paper,2015,357929400024,"Earnings, Disposable Income, and Consumption of Allowed and Rejected Disability Insurance Applicants",10.1257/aer.p20151063,2,2,2,Norway,Univ Bergen,Dept Econ,"Kostol, Andreas Ravndal",AMERICAN ECONOMIC REVIEW
205,39673288,Article; Proceedings Paper,2015,357929400025,Recall Expectations and Duration Dependence,10.1257/aer.p20151064,2,2,2,Germany,Univ Mannheim,Dept Econ,"Weber, Andrea",AMERICAN ECONOMIC REVIEW
206,39673288,Article; Proceedings Paper,2015,357929400025,Recall Expectations and Duration Dependence,10.1257/aer.p20151064,2,2,2,Sweden,Stockholm Univ,IIES,"Nekoei, Arash",AMERICAN ECONOMIC REVIEW
207,39673289,Article; Proceedings Paper,2015,357929400026,The Great Recession and Credit Trends across Income Groups,10.1257/aer.p20151054,1,2,1,USA,Fed Reserve Bank Chicago,,"McGranahan, Leslie",AMERICAN ECONOMIC REVIEW
208,39673289,Article; Proceedings Paper,2015,357929400026,The Great Recession and Credit Trends across Income Groups,10.1257/aer.p20151054,1,2,1,USA,Fed Reserve Bank Chicago,,"Amromin, Gene",AMERICAN ECONOMIC REVIEW
209,39673290,Article; Proceedings Paper,2015,357929400027,Heterogeneity in the Impact of Economic Cycles and the Great Recession: Effects within and across the Income Distribution,10.1257/aer.p20151055,1,2,2,USA,Univ Calif Berkeley,,"Hoynes, Hilary",AMERICAN ECONOMIC REVIEW
210,39673290,Article; Proceedings Paper,2015,357929400027,Heterogeneity in the Impact of Economic Cycles and the Great Recession: Effects within and across the Income Distribution,10.1257/aer.p20151055,1,2,2,USA,Univ Calif Irvine,,"Bitler, Marianne",AMERICAN ECONOMIC REVIEW
211,39673291,Article; Proceedings Paper,2015,357929400028,Changes in Safety Net Use During the Great Recession,10.1257/aer.p20151056,1,3,4,USA,Northwestern Univ,Inst Policy Res,"Schanzenbach, Diane Whitmore",AMERICAN ECONOMIC REVIEW
